followers_count,following_count,tweet_count,account_age_days,listed_count,verified,default_profile,default_profile_image,geo_enabled,description_length,avg_tweets_per_day,avg_retweet_ratio,label
3838,684,1525,2459,75,0.0,0.0,0,0,82,10.54920280337983,0.44250503996339774,0.0
2814,1684,4914,2871,3,0.0,0.0,0,0,126,14.399043878067758,0.4291359240181939,0.0
4202,579,2436,3464,62,0.0,0.0,0,0,60,10.348776215038274,0.29208141937034987,0.0
2769,1657,1352,2788,35,0.0,0.0,0,1,71,9.706480886040167,0.16517471651819352,0.0
411,3655,2600,138,2,0.0,1.0,1,0,10,172.0228065803421,0.860662708270142,1.0
4526,335,2988,974,81,0.0,0.0,0,1,98,8.706386587594116,0.4094730373884554,0.0
2678,749,2461,2615,62,0.0,0.0,0,1,97,11.42555067412291,0.4676197713619006,0.0
3928,1498,4972,3143,59,0.0,0.0,0,1,137,8.348144082756646,0.1151485402935215,0.0
3264,808,3152,3407,27,0.0,0.0,0,1,66,12.884513620030887,0.17539487768021844,0.0
369,4222,5137,42,0,0.0,1.0,0,0,21,100.8449366860037,0.8957241921680836,1.0
4139,281,5021,2737,35,0.0,0.0,0,1,121,4.3126799404450695,0.38632967570553556,0.0
4349,1302,655,1886,71,0.0,0.0,0,1,156,2.3440157514876656,0.14958537704358432,0.0
188,1160,16194,257,2,0.0,1.0,1,0,3,73.76616224198969,0.7297513476795656,1.0
2375,1098,7145,3113,37,0.0,0.0,0,1,78,4.690885843980255,0.16822094920995284,0.0
3574,1879,5783,1103,19,0.0,0.0,0,1,133,16.644757796911556,0.3458603240073821,0.0
261,3729,30122,176,3,0.0,1.0,1,0,26,124.99768608387876,0.8100289768941934,1.0
4214,1351,6065,672,8,0.0,0.0,0,0,59,6.451926669916802,0.37347231562919225,0.0
4867,1224,2799,1661,3,0.0,0.0,0,1,94,12.342867096858969,0.4993315912405123,0.0
2775,574,490,3321,6,0.0,0.0,0,0,156,17.35523954781397,0.2843987716832962,0.0
397,4378,20324,112,3,0.0,1.0,1,0,40,129.6319104658097,0.804550696085681,1.0
865,1345,1680,1076,53,0.0,0.0,0,1,110,9.15595286356666,0.10609451119089788,0.0
4283,150,7935,1228,98,0.0,0.0,0,1,78,4.5015609818731175,0.44337421890326845,0.0
2092,1018,3566,1164,56,0.0,0.0,0,0,148,19.912976403592467,0.2945918539012695,0.0
3049,1424,2643,2460,76,0.0,0.0,0,1,59,7.606372484936024,0.2281971238903973,0.0
1811,683,9505,2568,5,0.0,0.0,0,1,52,11.799154136244837,0.47815030097265554,0.0
153,2215,24620,163,1,0.0,1.0,0,0,35,57.632831354062844,0.7815935513295943,1.0
2160,1393,7383,1800,62,1.0,0.0,0,1,115,7.860675561730384,0.4499120663451738,0.0
2807,1044,7805,3294,91,0.0,0.0,0,1,159,1.9585417719691969,0.42608780107701305,0.0
2509,1030,7280,2388,61,0.0,0.0,0,1,128,12.2026876588011,0.4214292463565492,0.0
4175,1632,322,1544,86,0.0,0.0,0,1,104,9.051853733940629,0.11665018634584334,0.0
4531,1665,4520,3215,93,0.0,0.0,0,1,109,16.610788370720904,0.22145940265618438,0.0
3106,678,5686,1050,97,0.0,0.0,0,1,137,7.60273814072965,0.4221857934855532,0.0
1286,756,4698,1226,12,0.0,0.0,0,1,142,13.435653050565213,0.4669995586295782,0.0
4944,1286,6151,2260,18,0.0,0.0,0,1,62,14.2218044581333,0.47351051366153085,0.0
1453,369,8434,3408,20,0.0,0.0,0,0,130,4.963221406423747,0.2387225775613373,0.0
3295,1737,3283,1037,39,0.0,0.0,0,1,86,16.968148680517473,0.3951058274308952,0.0
1336,1249,3593,986,17,0.0,0.0,0,1,136,9.837735640842759,0.3093216943039342,0.0
1926,985,6210,2245,7,0.0,0.0,0,1,61,14.760746861673978,0.2593925652201977,0.0
4110,307,1710,655,82,0.0,0.0,0,0,67,5.898958034599372,0.2125941560496492,0.0
2075,1801,5389,475,28,0.0,0.0,1,1,115,14.395221736964528,0.10472055525517501,0.0
1906,362,1980,463,40,0.0,0.0,0,0,138,19.660573645658516,0.35245725767983893,0.0
273,2313,8194,31,2,0.0,1.0,0,0,0,92.15537230754849,0.7939966672676013,1.0
4406,1887,4842,3214,83,0.0,0.0,0,1,54,19.400899223272923,0.22650159126055625,0.0
150,2488,48299,244,4,0.0,1.0,1,0,30,112.77604064124435,0.9060636804912519,1.0
333,1974,13446,114,2,0.0,1.0,1,0,29,195.11439130725347,0.7401384856605435,1.0
4413,1938,5740,2741,96,0.0,0.0,0,1,133,2.8326272015258662,0.47577217647060543,0.0
2678,1939,585,3139,86,0.0,0.0,0,0,132,13.963466238704585,0.44449226568736133,0.0
4513,506,5603,1609,0,0.0,0.0,0,0,96,11.8266319134328,0.3737010645022715,0.0
2178,514,2407,3578,35,0.0,0.0,0,0,107,18.544119545240054,0.12252470368015866,0.0
1840,951,3157,373,5,0.0,0.0,0,0,104,14.309053486305148,0.4348344588405656,0.0
4302,1849,7891,3230,53,0.0,0.0,0,1,101,6.256245705497283,0.13863256497850496,0.0
100,266,9320,2681,30,1.0,0.0,0,1,73,15.808175648376002,0.4014464182521019,0.0
4246,1676,7720,1386,86,0.0,0.0,0,1,101,11.762537683433624,0.17951513136709837,0.0
4291,387,926,2808,81,0.0,0.0,0,0,72,11.53099210721639,0.4391491195040941,0.0
691,881,6618,2255,97,0.0,0.0,0,1,149,17.58399758967298,0.340966329495074,0.0
1686,742,135,2439,88,0.0,0.0,0,1,108,10.517677413946714,0.2541114511972221,0.0
157,4810,32556,76,1,0.0,1.0,1,0,39,189.29552900275374,0.7746787967811537,1.0
3485,709,1555,1347,3,0.0,0.0,0,1,139,17.28916358700463,0.3273698824670004,0.0
4400,126,2362,1896,34,0.0,0.0,0,1,73,7.039756548949128,0.12695766738446915,0.0
623,1860,7861,2339,62,0.0,0.0,0,1,59,13.186685477214434,0.1826417498913402,0.0
2205,1522,8181,2769,11,0.0,0.0,0,1,113,11.447016202111737,0.11704168911168829,0.0
4274,1194,5748,1843,59,0.0,0.0,0,1,65,11.887110062132464,0.47280282249597605,0.0
2915,346,2325,3141,11,0.0,0.0,0,0,143,9.220559210117296,0.10920263455846083,0.0
162,3792,49623,275,4,0.0,1.0,1,0,12,141.3578288697766,0.7818234108927218,1.0
96,2808,19827,280,1,0.0,1.0,1,0,18,22.664616107323546,0.8052712835846549,1.0
2750,533,3382,2467,92,0.0,0.0,0,1,102,7.135018744154539,0.12469491210261885,0.0
1701,1469,7778,866,23,0.0,0.0,0,1,76,6.068147593333926,0.4934344347129108,0.0
326,1365,5568,1549,35,0.0,0.0,0,1,88,5.501877690958953,0.3620320935877047,0.0
479,489,4790,1130,0,0.0,0.0,0,1,106,17.57737998017162,0.173146964386233,0.0
1160,1264,5801,2266,48,0.0,0.0,0,1,140,1.4731586582131453,0.13991257772522192,0.0
361,4408,16733,191,4,0.0,1.0,1,0,49,191.3390850370035,0.7368711327011771,1.0
2366,1024,5880,2078,15,0.0,0.0,0,1,145,18.0806541029174,0.29387919449960515,0.0
1476,1360,6263,3001,7,0.0,0.0,0,1,125,14.245054277028107,0.3562386063308757,0.0
2386,1047,9927,2574,21,0.0,0.0,0,1,150,10.046600619065051,0.301986178619685,0.0
1706,1115,2235,582,4,0.0,0.0,0,1,60,8.249121309854896,0.4890085748598014,0.0
4844,1673,4943,459,71,0.0,0.0,0,1,73,16.923213218598598,0.3279204889081773,0.0
1568,792,1229,2740,51,0.0,0.0,0,1,124,16.413869930369906,0.1791165940287608,0.0
1786,1569,9141,1527,9,0.0,0.0,0,0,63,14.538256043188435,0.46902820915012633,0.0
2246,1144,5822,2216,0,0.0,0.0,0,1,91,4.449796105914012,0.4950958976982375,0.0
4085,704,554,2246,98,0.0,0.0,0,1,58,3.8438821464620236,0.14542513995832987,0.0
438,798,38477,135,2,0.0,1.0,1,0,31,90.96878626117051,0.9272128444705804,1.0
327,3596,48934,117,3,0.0,1.0,1,0,34,153.65668924198377,0.7830020028292972,1.0
4794,1680,6471,2509,78,0.0,0.0,0,1,96,5.385706781532068,0.2821173658649252,0.0
80,880,33214,113,2,0.0,1.0,1,0,9,188.4114841391583,0.9060219030426859,1.0
369,1388,22584,71,0,0.0,1.0,1,0,2,197.01472074795703,0.881775706928414,1.0
155,2466,12907,223,4,0.0,1.0,1,0,14,101.97250463893958,0.7092405875551401,1.0
3244,276,5336,1544,55,0.0,0.0,0,1,103,16.022714003323394,0.14884210024142647,0.0
1072,1859,1242,802,96,0.0,0.0,0,1,104,1.7717728258884309,0.4504568304253973,0.0
4881,1740,5086,1636,44,0.0,0.0,0,1,56,15.08776890493091,0.21023786578405446,0.0
190,4191,36474,142,4,0.0,1.0,1,0,7,33.20811015387967,0.7187951462535065,1.0
427,1382,31828,269,4,0.0,1.0,1,0,30,44.982285023174555,0.7472929659004273,1.0
1637,1347,3381,2886,91,0.0,0.0,0,1,141,7.595313384125956,0.4592230724175661,0.0
3481,430,9450,3367,82,0.0,0.0,0,1,132,15.725702035771295,0.35481331132750105,0.0
131,2511,19460,264,2,0.0,1.0,1,0,25,181.29020374963724,0.8619910762263523,1.0
622,1500,5436,3265,13,0.0,0.0,0,0,70,18.64959896612813,0.3188386018099255,0.0
452,1741,35695,179,1,0.0,1.0,1,0,34,32.33053335838356,0.9307452831835369,1.0
3833,1680,8195,733,19,0.0,0.0,0,1,146,10.02664069938534,0.15934096981002246,0.0
2324,1387,9954,1630,67,1.0,0.0,0,0,104,15.301441232621148,0.4411883407969255,0.0
780,798,5915,3211,58,0.0,0.0,0,0,116,7.977887014582413,0.37792657171040334,0.0
931,1884,9586,2206,87,0.0,0.0,0,1,75,7.406722992346296,0.10636701786083798,0.0
202,1318,7785,3135,44,0.0,0.0,0,1,140,6.789189659076778,0.2324945725036589,0.0
3064,1732,7758,721,27,0.0,0.0,0,1,119,9.507916510082858,0.2918897604725922,0.0
2978,1170,1898,2973,20,0.0,0.0,0,1,91,2.2598070425426755,0.20105729946946652,0.0
146,2702,12801,189,0,0.0,1.0,1,0,30,72.24521963436322,0.7528766469943405,1.0
4941,1817,8700,3490,44,0.0,0.0,0,1,138,16.98246220823153,0.24833403099302387,0.0
2240,786,2910,1598,26,0.0,0.0,0,0,86,1.168405788885082,0.2787919678456282,0.0
2839,815,2505,3054,26,0.0,0.0,0,0,126,2.323668689078439,0.10656377857603685,0.0
477,1906,4923,1465,74,0.0,0.0,0,0,86,16.90972684419985,0.43188322083168673,0.0
196,613,45678,280,0,0.0,1.0,1,1,39,73.21854293175767,0.8005778302935405,1.0
137,3066,31063,50,0,0.0,1.0,1,0,8,74.31636030504154,0.7750622117290346,1.0
97,4508,13177,145,0,0.0,1.0,1,1,36,103.38394618708544,0.8733468819038279,1.0
174,4790,6972,43,4,0.0,1.0,1,0,32,167.21235975087743,0.7318107931857583,1.0
4888,653,1475,1371,70,0.0,0.0,0,0,137,9.498350111629337,0.4182039198524614,0.0
2079,865,6436,1102,99,0.0,0.0,0,1,118,9.084851211968942,0.4827952426373435,0.0
283,497,5421,742,73,0.0,0.0,0,1,93,12.78268062779459,0.4672357467721625,0.0
3168,739,6450,637,22,0.0,0.0,0,0,136,17.1681637259763,0.4738123895238695,0.0
256,1473,38268,269,3,0.0,1.0,0,0,21,181.76109600145483,0.8723993225819332,1.0
277,791,9365,1411,56,0.0,0.0,0,1,134,12.426931389171932,0.42530071403454994,0.0
1147,994,1762,1955,93,0.0,0.0,0,0,74,16.97866150216914,0.17407993653160897,0.0
290,2535,3327,220,2,0.0,1.0,1,1,9,160.05624029277334,0.9184281712264721,1.0
48,3243,25299,161,2,0.0,1.0,0,0,39,172.31739857821333,0.8355725347528417,1.0
449,104,727,1577,24,0.0,0.0,0,1,131,9.746903822023862,0.4647983917742199,0.0
296,312,7241,2952,98,0.0,0.0,0,1,72,17.888752990937515,0.24888837217514503,0.0
4072,1164,7837,1856,93,0.0,0.0,0,1,110,9.437664160278924,0.28113200442704933,0.0
4861,495,6238,2054,8,0.0,0.0,0,0,64,11.772017134450778,0.39633288168807546,0.0
2386,779,9363,2030,93,0.0,0.0,0,0,54,10.044720071776373,0.29241490256674774,0.0
449,439,7979,3594,80,0.0,0.0,0,1,103,10.182111300669343,0.1600133404716468,0.0
304,3509,33626,86,2,0.0,1.0,1,0,4,133.6698392012296,0.7618860717545115,1.0
927,116,5044,1920,58,0.0,0.0,0,1,61,2.4223153501806163,0.2507444156446166,0.0
1735,1384,2682,1421,89,0.0,0.0,0,1,58,18.421620995435898,0.1843157742835842,0.0
1816,1250,1406,1186,1,0.0,0.0,0,1,157,18.77476754262255,0.4853708815734731,0.0
181,1207,1975,1094,94,0.0,0.0,0,1,136,6.898147343071793,0.4726773704737596,0.0
32,3052,45921,14,2,0.0,1.0,1,0,4,26.614437792239745,0.898889374598696,1.0
802,1456,9817,3219,29,0.0,0.0,0,0,137,18.567170022756244,0.24266046799173446,0.0
630,1826,4309,2258,58,0.0,0.0,0,0,140,17.099203754309475,0.4393084102577762,0.0
3572,493,9313,2631,80,0.0,0.0,0,1,106,19.35885970783863,0.28174409147347224,0.0
265,858,2413,2158,52,0.0,0.0,0,1,126,13.168264943964385,0.480230255051338,0.0
4723,1077,3850,3006,12,0.0,0.0,0,0,84,2.059068860547979,0.22959854183654405,0.0
113,2253,47407,98,0,0.0,1.0,0,0,43,87.97323442522604,0.9173000220162018,1.0
2543,1132,7435,1886,7,1.0,0.0,1,1,122,10.627374169285254,0.3403509125488855,0.0
2851,1701,8005,3495,21,0.0,0.0,0,1,147,16.002467445241436,0.3758317468356911,0.0
2906,509,7788,1205,11,0.0,0.0,0,0,50,9.50900019345508,0.33215698487424394,0.0
127,203,5576,1192,48,0.0,0.0,0,0,91,8.644325257600858,0.3180484296064494,0.0
217,4483,25162,236,0,0.0,1.0,1,0,14,181.3456211745974,0.9069507958245631,1.0
297,1879,6361,535,47,0.0,0.0,0,1,118,12.56995976969483,0.2964951129748624,0.0
2399,156,7593,2796,26,0.0,0.0,0,1,95,1.0629227201807723,0.2755879815677132,0.0
365,937,4166,2392,72,0.0,0.0,0,1,92,7.147840453854837,0.19906474806440733,0.0
1967,202,3969,1805,13,1.0,0.0,0,0,142,14.274052215243215,0.30778571492853124,0.0
383,2384,29997,183,0,0.0,1.0,1,0,30,100.234752152253,0.7318538797003883,1.0
497,2867,8067,53,3,0.0,1.0,1,0,42,40.38064260521916,0.7295147249404534,1.0
906,948,5544,696,73,1.0,0.0,0,1,133,19.70154308567053,0.10741868733209059,0.0
623,898,4524,2833,99,0.0,0.0,0,0,88,1.6049983925527467,0.3835416223527305,0.0
196,1057,7754,598,29,0.0,0.0,0,1,151,11.105774002431044,0.11659825515593783,0.0
3349,1381,4459,603,4,0.0,0.0,0,1,147,4.46727931637596,0.4885933295916368,0.0
105,650,31936,89,1,0.0,1.0,1,0,32,133.2419994810199,0.7216643513485428,1.0
169,2404,7256,54,2,0.0,1.0,1,0,45,147.75811110947961,0.8962952551808192,1.0
2712,241,9202,2559,67,0.0,0.0,0,1,66,11.676756143888797,0.3198867825855437,0.0
2719,627,1957,1814,16,0.0,0.0,0,0,158,9.062719924882076,0.21847460059019932,0.0
3419,666,5213,2079,36,0.0,0.0,0,1,87,1.9862561066683124,0.21381481459251994,0.0
186,1026,13746,254,2,0.0,1.0,0,1,13,118.99801678055904,0.7151029979236235,1.0
1822,1487,5910,2136,55,0.0,0.0,0,1,82,2.3985486698507206,0.45273946096805895,0.0
56,782,41801,142,1,0.0,1.0,0,1,35,23.259698711832,0.7726655303370659,1.0
2093,411,2369,656,18,0.0,0.0,0,0,144,10.210994149040147,0.29237918647230177,0.0
83,1099,43578,36,3,0.0,1.0,1,1,12,42.69979664062515,0.8700605211292326,1.0
3612,650,9829,437,13,0.0,0.0,0,0,150,11.354959822056404,0.3289007365657817,0.0
211,2886,29690,238,4,0.0,1.0,0,0,19,86.19944098776745,0.8109971567421937,1.0
279,743,24047,150,4,0.0,1.0,1,1,47,172.27268577614228,0.7942374777915974,1.0
3413,1550,61,3174,19,0.0,0.0,0,1,100,5.582077386316736,0.24679711856258446,0.0
3025,996,866,2553,18,0.0,0.0,0,1,113,8.403621334468765,0.38785007965274887,0.0
107,538,19061,127,0,0.0,1.0,0,0,4,38.844122291057815,0.8139808184250937,1.0
437,785,41388,242,2,0.0,1.0,1,0,20,195.1282662506664,0.7588173594616767,1.0
1909,131,2996,2652,24,0.0,0.0,0,1,88,17.816336080445524,0.3148333832144906,0.0
2619,1502,1259,2574,2,0.0,0.0,0,1,110,2.006969721290178,0.12872658740065723,0.0
24,3759,30148,228,4,0.0,1.0,1,1,47,46.496442997623625,0.8015635666069568,1.0
1994,1874,3834,2716,85,0.0,0.0,0,1,108,12.95213436807616,0.2990451267943134,0.0
4028,1703,5140,3007,10,0.0,0.0,0,1,52,17.913856014960988,0.3283226350200751,0.0
844,140,7841,683,38,0.0,0.0,0,1,141,4.713752635974109,0.10833704361953833,0.0
4826,833,5786,1929,38,0.0,0.0,0,0,143,9.76266538917794,0.3470906366945219,0.0
107,3890,34932,184,3,0.0,1.0,1,0,8,55.3545356266462,0.9201930271816722,1.0
3631,1471,9522,817,2,0.0,0.0,0,1,159,2.2747801483477437,0.17203606575212316,0.0
67,1374,16511,134,3,0.0,1.0,0,1,29,108.84393896099279,0.8358574203146482,1.0
190,3818,11195,272,1,0.0,1.0,1,0,4,120.49197435873504,0.8812848506489582,1.0
108,948,18898,130,1,0.0,1.0,1,1,2,152.3661769518548,0.8672738612138142,1.0
595,1258,2215,3400,33,0.0,0.0,0,1,110,1.451809308577288,0.20306873480440069,0.0
1074,1003,4841,1279,96,0.0,0.0,0,1,135,8.010758591910832,0.49065163381343735,0.0
145,805,16504,193,1,0.0,1.0,0,0,8,65.97152734960014,0.9483993414279275,1.0
1308,1872,2149,2712,78,0.0,0.0,0,0,157,18.001746207246487,0.48083983847032397,0.0
2710,123,2586,1141,33,0.0,0.0,0,0,158,5.553067494210751,0.33084168110532286,0.0
1379,1956,5625,1821,81,0.0,0.0,0,0,78,5.325163822915406,0.2636183538499606,0.0
4596,1503,8038,2029,2,0.0,0.0,0,0,143,8.262333167582403,0.14917166735048137,0.0
2063,718,5939,920,20,0.0,0.0,0,1,134,3.4427346822910248,0.10145404542754939,0.0
11,3746,15842,11,3,0.0,1.0,1,1,39,30.584816099894855,0.7008119820653772,1.0
280,1149,44390,261,1,0.0,1.0,1,0,46,116.67335886259869,0.9305995068581272,1.0
365,4643,33317,216,0,0.0,1.0,1,0,35,38.750730799166895,0.7399743400734845,1.0
322,1392,4432,604,18,0.0,0.0,0,1,105,7.8507981587354765,0.4265588226496466,0.0
460,2824,31435,149,1,0.0,1.0,1,0,48,123.85014367591285,0.7078805463267782,1.0
3933,517,5772,2813,8,0.0,0.0,0,1,78,12.597030338032896,0.4521265310346465,0.0
3188,103,5815,659,44,0.0,0.0,0,1,143,8.104332164670273,0.38260473396362005,0.0
444,3093,29307,210,4,0.0,1.0,1,1,19,199.0218022775438,0.7757616870796467,1.0
425,2730,45432,204,4,0.0,1.0,1,1,48,119.33838958135505,0.8901674095418889,1.0
368,4825,25143,145,3,0.0,1.0,1,1,47,69.35736891084406,0.7211624836516026,1.0
345,3159,10271,202,4,0.0,1.0,0,0,5,147.18094657813964,0.9251142681869955,1.0
4535,662,7136,532,78,0.0,0.0,0,1,154,6.104477574572882,0.34520158215617536,0.0
4709,451,2503,1688,91,0.0,0.0,0,0,118,6.703576235269655,0.3454390331876994,0.0
1572,521,4515,3511,27,0.0,0.0,0,0,126,6.679544875719604,0.26439676041430016,0.0
295,2695,20790,184,3,0.0,1.0,0,0,25,138.7539970885029,0.7928333396068366,1.0
4704,1123,110,3302,36,0.0,0.0,0,1,85,3.091741219118833,0.3239994150716208,0.0
1637,1457,2539,1407,53,0.0,0.0,0,1,156,19.482434400249613,0.49013113099753103,0.0
230,2198,6188,254,1,0.0,1.0,0,0,35,90.56487009421586,0.7860408816879509,1.0
215,2330,43012,80,2,0.0,1.0,1,0,40,142.79183006591091,0.8388278893217643,1.0
1760,850,2695,1633,74,0.0,0.0,0,1,154,3.7924989286766517,0.47762496598186766,0.0
395,1181,610,3033,71,0.0,0.0,0,0,80,18.83522092707615,0.20083117835966413,0.0
2135,1070,1382,3183,11,0.0,0.0,0,0,68,6.388961607536503,0.4059572947742184,0.0
3034,1509,4993,2084,53,0.0,0.0,0,0,120,16.893871656873408,0.22890033680878685,0.0
4410,824,5199,1580,31,0.0,0.0,0,1,129,18.04663236709775,0.4775438104095996,0.0
249,1728,44965,174,4,0.0,1.0,1,0,42,89.31812220929307,0.7896123617833909,1.0
229,2903,2515,65,4,0.0,1.0,0,1,36,88.51630640554232,0.8182459416630334,1.0
3021,325,1276,2869,18,0.0,0.0,0,1,149,15.637864169690976,0.11872358500174088,0.0
3676,1686,841,1401,66,0.0,0.0,0,0,62,10.469172037074342,0.45035814746207625,0.0
72,4687,31063,88,2,0.0,1.0,0,0,38,147.37778896126161,0.9142219885513392,1.0
50,3395,14107,52,3,0.0,1.0,1,0,6,172.321098160774,0.8014903640848973,1.0
4938,464,3224,467,90,0.0,0.0,0,0,100,8.616606240716997,0.14138325864408846,0.0
153,1743,10677,16,4,0.0,1.0,1,0,21,82.84797226421333,0.747482916799393,1.0
2862,1918,2313,1040,94,0.0,0.0,1,1,121,10.382274600357846,0.2823014629085533,0.0
1288,654,448,1776,9,0.0,0.0,0,0,149,7.746313510904368,0.29512099825199545,0.0
2277,1603,2140,1968,35,0.0,0.0,0,1,141,19.148571509399645,0.4374646288103615,0.0
3903,940,3336,1603,75,0.0,0.0,0,0,117,17.834421678244368,0.4418837774142641,0.0
338,1292,279,766,73,0.0,0.0,0,1,82,15.779565979033386,0.28758915959778,0.0
434,1204,8265,1507,82,0.0,0.0,0,1,66,5.27718940628246,0.46453682507327343,0.0
1610,793,9638,1833,33,0.0,0.0,1,0,100,8.639517234210075,0.2268894935083842,0.0
4497,1518,4093,1983,41,0.0,0.0,0,1,124,10.933971255706545,0.22327893364428647,0.0
3091,953,6967,1599,24,0.0,0.0,0,1,98,4.741902560732115,0.4380018193092332,0.0
2879,543,8637,723,7,0.0,0.0,0,1,114,19.028305740411465,0.24169814735420753,0.0
331,2354,23504,71,2,0.0,1.0,0,1,5,186.84931216161957,0.8001011843025092,1.0
1857,995,3129,640,91,0.0,0.0,0,0,65,2.200300793897542,0.4190753583723783,0.0
1077,980,2958,1371,65,1.0,0.0,0,1,130,16.227875778062696,0.40700262809908017,0.0
4612,142,865,1262,49,0.0,0.0,0,1,78,4.759203676828657,0.30825822733245195,0.0
2367,1896,1466,2944,20,1.0,0.0,0,0,81,3.5861969498138135,0.37291302975096596,0.0
2611,619,6678,2174,76,0.0,0.0,0,0,152,6.639151427738956,0.15281469705432552,0.0
426,2968,43624,298,3,0.0,1.0,0,0,25,126.39778386895867,0.8093913312867856,1.0
4772,1555,7641,2459,99,0.0,0.0,1,0,80,2.7468313949592034,0.11618255194076924,0.0
3954,1861,1381,1615,4,0.0,0.0,0,1,60,14.970048949400278,0.21426903897058136,0.0
1271,1494,73,512,12,0.0,0.0,0,1,85,2.498191241958998,0.33822958202314474,0.0
165,4451,36144,209,1,0.0,1.0,0,0,5,80.20880012207918,0.777405723231539,1.0
109,1725,2529,2785,82,0.0,0.0,0,1,66,1.7080428723951937,0.256002734786799,0.0
4093,1415,1009,1818,56,0.0,0.0,0,0,86,19.38026196016846,0.3278217437493406,0.0
2180,394,6487,570,52,0.0,0.0,0,1,114,12.066461071200342,0.3032385861758734,0.0
634,954,6408,2944,2,0.0,0.0,0,0,94,8.801059400099806,0.48390906445940374,0.0
126,1423,6596,29,3,0.0,1.0,1,1,35,142.13537217864962,0.8848532223494904,1.0
231,1139,1215,35,0,0.0,1.0,1,0,5,196.84439224160488,0.8531250944644521,1.0
3396,354,5209,1143,96,0.0,0.0,0,0,62,6.060295645949282,0.21564176916489575,0.0
3369,919,8460,3218,80,0.0,0.0,0,1,155,9.50238390192953,0.39020497231718376,0.0
375,1930,2182,3644,75,0.0,0.0,0,1,124,10.512469165179143,0.2645528276772802,0.0
2096,1064,812,1459,9,0.0,0.0,0,1,113,15.61697512658512,0.20797862073118872,0.0
2136,1272,463,2076,1,0.0,0.0,0,0,65,14.874537458621683,0.22857707997632706,0.0
191,990,3298,3351,20,0.0,0.0,1,1,78,3.15155269584972,0.25706746084124665,0.0
2889,1113,902,3245,90,0.0,0.0,0,1,152,14.884177422950222,0.4584328085094773,0.0
3388,1095,8312,1406,71,0.0,0.0,0,0,78,19.963825398580486,0.48382029115866976,0.0
1828,1169,6933,3241,39,0.0,0.0,0,1,130,16.31587929254188,0.32963398276637823,0.0
3090,857,9882,3174,46,0.0,0.0,0,1,122,19.71115404275319,0.4326195932544826,0.0
126,586,15419,69,3,0.0,1.0,1,0,6,68.33144755422532,0.7124295731219923,1.0
380,1975,49288,286,2,0.0,1.0,1,1,44,77.91257293633322,0.7798009839563826,1.0
4530,1821,6071,1843,63,0.0,0.0,0,1,120,8.281699934752004,0.4661614561469122,0.0
93,3808,10699,67,2,0.0,1.0,0,0,25,70.53957330684378,0.7104839163997172,1.0
1730,643,8833,1241,31,0.0,0.0,0,1,147,14.741942533450388,0.19851718283407643,0.0
4114,541,5724,2766,53,0.0,0.0,0,1,59,18.918349553128248,0.2838130229479834,0.0
2769,1867,2804,2531,99,0.0,0.0,0,1,72,12.282514927570945,0.10732201412004781,0.0
384,1822,9445,1235,74,0.0,0.0,0,0,143,19.19778865335822,0.29251143776608857,0.0
2761,1842,7186,1585,67,0.0,0.0,0,1,135,10.577204202303466,0.42897850240387236,0.0
2294,189,6912,837,14,0.0,0.0,0,0,65,15.63156746601054,0.35443234592873896,0.0
2329,1452,9956,3448,35,0.0,0.0,0,0,143,15.942781962883744,0.3004244525227482,0.0
1979,275,7825,3485,30,0.0,0.0,0,1,156,12.263152778400972,0.36420780594972124,0.0
4780,1029,8341,994,0,0.0,0.0,0,1,96,11.182165226712781,0.3594445195198316,0.0
86,4862,23936,113,3,0.0,1.0,0,0,16,192.90661181411227,0.911011741341966,1.0
